0.47125,0.47133388,0.826291075,0.348867186,1.850424935
0.47375,0.46493806,0.840179964,0.34225763,1.840339927
0.47625,0.45861186,0.854068853,0.335755701,1.830282476
0.47875,0.452354711,0.867957742,0.329359932,1.820252582
0.48125,0.446166045,0.881846631,0.323068877,1.810250245
0.48375,0.440045299,0.895735519,0.316881102,1.800275466
0.48625,0.433991912,0.909624408,0.310795191,1.790328244
0.48875,0.428005327,0.923513297,0.304809743,1.78040858
0.49125,0.426319428,0.92745262,0.303130178,1.777600069
0.49375,0.426319428,0.92745262,0.303130178,1.777600069
0.49625,0.426319428,0.92745262,0.303130178,1.777600069
0.49875,0.426319428,0.92745262,0.303130178,1.777600069
0.50125,0.426319428,0.92745262,0.303130178,1.777600069
0.50375,0.426319428,0.92745262,0.303130178,1.777600069
0.50625,0.426319428,0.92745262,0.303130178,1.777600069
0.50875,0.426319428,0.92745262,0.303130178,1.777600069
0.51125,0.426319428,0.92745262,0.303130178,1.777600069
0.51375,0.426319428,0.92745262,0.303130178,1.777600069
0.51625,0.426319428,0.92745262,0.303130178,1.777600069
0.51875,0.426319428,0.92745262,0.303130178,1.777600069
0.52125,0.426319428,0.92745262,0.303130178,1.777600069
0.52375,0.426319428,0.92745262,0.303130178,1.777600069
0.52625,0.426319428,0.92745262,0.303130178,1.777600069
0.52875,0.426319428,0.92745262,0.303130178,1.777600069
0.53125,0.426319428,0.92745262,0.303130178,1.777600069
0.53375,0.426319428,0.92745262,0.303130178,1.777600069
0.53625,0.426319428,0.92745262,0.303130178,1.777600069
0.53875,0.426319428,0.92745262,0.303130178,1.777600069
0.54125,0.426319428,0.92745262,0.303130178,1.777600069
0.54375,0.426319428,0.92745262,0.303130178,1.777600069
0.54625,0.426319428,0.92745262,0.303130178,1.777600069
0.54875,0.426319428,0.92745262,0.303130178,1.777600069
0.55125,0.426319428,0.92745262,0.303130178,1.777600069
0.55375,0.426319428,0.92745262,0.303130178,1.777600069
0.55625,0.426319428,0.92745262,0.303130178,1.777600069
0.55875,0.426319428,0.92745262,0.303130178,1.777600069
0.56125,0.426319428,0.92745262,0.303130178,1.777600069
0.56375,0.426319428,0.92745262,0.303130178,1.777600069
0.56625,0.426319428,0.92745262,0.303130178,1.777600069
0.56875,0.426319428,0.92745262,0.303130178,1.777600069
0.57125,0.426319428,0.92745262,0.303130178,1.777600069
0.57375,0.426319428,0.92745262,0.303130178,1.777600069
0.57625,0.426319428,0.92745262,0.303130178,1.777600069
0.57875,0.426319428,0.92745262,0.303130178,1.777600069
0.58125,0.426319428,0.92745262,0.303130178,1.777600069
0.58375,0.426319428,0.92745262,0.303130178,1.777600069
0.58625,0.426319428,0.92745262,0.303130178,1.777600069
0.58875,0.426319428,0.92745262,0.303130178,1.777600069
0.59125,0.426319428,0.92745262,0.303130178,1.777600069
0.59375,0.426319428,0.92745262,0.303130178,1.777600069
0.59625,0.426319428,0.92745262,0.303130178,1.777600069
0.59875,0.426319428,0.92745262,0.303130178,1.777600069
0.60125,0.426319428,0.92745262,0.303130178,1.777600069
0.60375,0.426319428,0.92745262,0.303130178,1.777600069
0.60625,0.426319428,0.92745262,0.303130178,1.777600069
0.60875,0.426319428,0.92745262,0.303130178,1.777600069
0.61125,0.426319428,0.92745262,0.303130178,1.777600069
0.61375,0.426319428,0.92745262,0.303130178,1.777600069
0.61625,0.426319428,0.92745262,0.303130178,1.777600069
0.61875,0.426319428,0.92745262,0.303130178,1.777600069
0.62125,0.426319428,0.92745262,0.303130178,1.777600069
0.62375,0.426319428,0.92745262,0.303130178,1.777600069
0.62625,0.426319428,0.92745262,0.303130178,1.777600069
0.62875,0.426319428,0.92745262,0.303130178,1.777600069
0.63125,0.426319428,0.92745262,0.303130178,1.777600069
0.63375,0.426319428,0.92745262,0.303130178,1.777600069
0.63625,0.426319428,0.92745262,0.303130178,1.777600069
0.63875,0.426319428,0.92745262,0.303130178,1.777600069
0.64125,0.265573712,0.92745262,0.303130178,2.853540888
0.64375,0.265573712,0.92745262,0.303130178,2.853540888
0.64625,0.265573712,0.92745262,0.303130178,2.853540888
0.64875,0.265573712,0.92745262,0.303130178,2.853540888
0.65125,0.265573712,0.92745262,0.303130178,2.853540888
0.65375,0.265573712,0.92745262,0.303130178,2.853540888
0.65625,0.265573712,0.92745262,0.303130178,2.853540888
0.65875,0.265573712,0.92745262,0.303130178,2.853540888
0.66125,0.265573712,0.92745262,0.303130178,2.853540888
0.66375,0.265573712,0.92745262,0.303130178,2.853540888
0.66625,0.265573712,0.92745262,0.303130178,2.853540888
0.66875,0.265573712,0.92745262,0.303130178,2.853540888
0.67125,0.265573712,0.92745262,0.303130178,2.853540888
0.67375,0.265573712,0.92745262,0.303130178,2.853540888
0.67625,0.265573712,0.92745262,0.303130178,2.853540888
0.67875,0.265573712,0.92745262,0.303130178,2.853540888
0.68125,0.265573712,0.92745262,0.303130178,2.853540888
0.68375,0.265573712,0.92745262,0.303130178,2.853540888
0.68625,0.265573712,0.92745262,0.303130178,2.853540888
0.68875,0.265573712,0.92745262,0.303130178,2.853540888
0.69125,0.265573712,0.92745262,0.303130178,2.853540888
0.69375,0.265573712,0.92745262,0.303130178,2.853540888
0.69625,0.265573712,0.92745262,0.303130178,2.853540888
0.69875,0.265573712,0.92745262,0.303130178,2.853540888
0.70125,0.265573712,0.92745262,0.303130178,2.853540888
0.70375,0.265573712,0.92745262,0.303130178,2.853540888
0.70625,0.265573712,0.92745262,0.303130178,2.853540888
0.70875,0.265573712,0.92745262,0.303130178,2.853540888
0.71125,0.265573712,0.92745262,0.303130178,2.853540888
0.71375,0.265573712,0.92745262,0.303130178,2.853540888
0.71625,0.265573712,0.92745262,0.303130178,2.853540888
0.71875,0.265573712,0.92745262,0.303130178,2.853540888
0.72125,0.265573712,0.92745262,0.303130178,2.853540888
0.72375,0.265573712,0.92745262,0.303130178,2.853540888
0.72625,0.265573712,0.92745262,0.303130178,2.853540888
0.72875,0.265573712,0.92745262,0.303130178,2.853540888
0.73125,0.265573712,0.92745262,0.303130178,2.853540888
0.73375,0.265573712,0.92745262,0.303130178,2.853540888
0.73625,0.265573712,0.92745262,0.303130178,2.853540888
0.73875,0.265573712,0.92745262,0.303130178,2.853540888
0.74125,0.265573712,0.92745262,0.303130178,2.853540888
0.74375,0.265573712,0.92745262,0.303130178,2.853540888
0.74625,0.265573712,0.92745262,0.303130178,2.853540888
0.74875,0.265573712,0.92745262,0.303130178,2.853540888
0.75125,0.265573712,0.92745262,0.303130178,2.853540888
0.75375,0.265573712,0.92745262,0.303130178,2.853540888
0.75625,0.265573712,0.92745262,0.303130178,2.853540888
0.75875,0.265573712,0.92745262,0.303130178,2.853540888
0.76125,0.265573712,0.92745262,0.303130178,2.853540888
0.76375,0.125,0,0.1,2
0.76625,0.125,0,0.1,2
0.76875,0.125,0,0.1,2
0.77125,0.125,0,0.1,2
0.77375,0.125,0,0.1,2
0.77625,0.125,0,0.1,2
0.77875,0.125,0,0.1,2
0.78125,0.125,0,0.1,2
0.78375,0.125,0,0.1,2
0.78625,0.125,0,0.1,2
0.78875,0.125,0,0.1,2
0.79125,0.125,0,0.1,2
0.79375,0.125,0,0.1,2
0.79625,0.125,0,0.1,2
0.79875,0.125,0,0.1,2
0.80125,0.125,0,0.1,2
0.80375,0.125,0,0.1,2
0.80625,0.125,0,0.1,2
0.80875,0.125,0,0.1,2
0.81125,0.125,0,0.1,2
0.81375,0.125,0,0.1,2
0.81625,0.125,0,0.1,2
0.81875,0.125,0,0.1,2
0.82125,0.125,0,0.1,2
0.82375,0.125,0,0.1,2
0.82625,0.125,0,0.1,2
0.82875,0.125,0,0.1,2
0.83125,0.125,0,0.1,2
0.83375,0.125,0,0.1,2
0.83625,0.125,0,0.1,2
0.83875,0.125,0,0.1,2
0.84125,0.125,0,0.1,2
0.84375,0.125,0,0.1,2
0.84625,0.125,0,0.1,2
0.84875,0.125,0,0.1,2
0.85125,0.125,0,0.1,2
0.85375,0.125,0,0.1,2
0.85625,0.125,0,0.1,2
0.85875,0.125,0,0.1,2
0.86125,0.125,0,0.1,2
0.86375,0.125,0,0.1,2
0.86625,0.125,0,0.1,2
0.86875,0.125,0,0.1,2
0.87125,0.125,0,0.1,2
0.87375,0.125,0,0.1,2
0.87625,0.125,0,0.1,2
0.87875,0.125,0,0.1,2
0.88125,0.125,0,0.1,2
0.88375,0.125,0,0.1,2
0.88625,0.125,0,0.1,2
0.88875,0.125,0,0.1,2
0.89125,0.125,0,0.1,2
0.89375,0.125,0,0.1,2
0.89625,0.125,0,0.1,2
0.89875,0.125,0,0.1,2
0.90125,0.125,0,0.1,2
0.90375,0.125,0,0.1,2
0.90625,0.125,0,0.1,2
0.90875,0.125,0,0.1,2
0.91125,0.125,0,0.1,2
0.91375,0.125,0,0.1,2
0.91625,0.125,0,0.1,2
0.91875,0.125,0,0.1,2
0.92125,0.125,0,0.1,2
0.92375,0.125,0,0.1,2
0.92625,0.125,0,0.1,2
0.92875,0.125,0,0.1,2
0.93125,0.125,0,0.1,2
0.93375,0.125,0,0.1,2
0.93625,0.125,0,0.1,2
0.93875,0.125,0,0.1,2
0.94125,0.125,0,0.1,2
0.94375,0.125,0,0.1,2
0.94625,0.125,0,0.1,2
0.94875,0.125,0,0.1,2
0.95125,0.125,0,0.1,2
0.95375,0.125,0,0.1,2
0.95625,0.125,0,0.1,2
0.95875,0.125,0,0.1,2
0.96125,0.125,0,0.1,2
0.96375,0.125,0,0.1,2
0.96625,0.125,0,0.1,2
0.96875,0.125,0,0.1,2
0.97125,0.125,0,0.1,2
0.97375,0.125,0,0.1,2
0.97625,0.125,0,0.1,2
0.97875,0.125,0,0.1,2
0.98125,0.125,0,0.1,2
0.98375,0.125,0,0.1,2
0.98625,0.125,0,0.1,2
0.98875,0.125,0,0.1,2
0.99125,0.125,0,0.1,2
0.99375,0.125,0,0.1,2
0.99625,0.125,0,0.1,2
0.99875,0.125,0,0.1,2
